date,return
2021-05-05,0.001127017859502642
2021-05-06,0.0009599381389648108
2021-05-07,0.002889708455689341
2021-05-08,0.0027571159200405755
2021-05-09,0.0015338982492730962
2021-05-10,0.0011933008312063626
2021-05-11,0.0020296587694315655
2021-05-12,0.0008535808234853483
2021-05-13,0.0008228693234546198
2021-05-14,0.0014860274123323222
2021-05-15,0.0011308880498459792
2021-05-16,0.0010082386919165218
2021-05-17,0.001088004469082526
2021-05-18,0.0004274387294784847
2021-05-19,0.00011557591928450022
2021-05-20,-0.00015175494546430248
2021-05-21,-5.367885723482884e-05
2021-05-22,0.0012563193887246567
2021-05-23,0.001721624176747898
2021-05-24,0.002204759108883586
2021-05-25,0.00282193161866853
2021-05-26,0.0023408554226721826
2021-05-27,0.0020821680188809395
2021-05-28,0.0018425193381408896
2021-05-29,0.001747910597210828
2021-05-30,0.002308238809702842
2021-05-31,0.0022650273673468016
2021-06-01,0.0021933901037692414
2021-06-02,0.00252730241492438
2021-06-03,0.0012918892578750482
2021-06-04,0.0014190807735499666
2021-06-05,0.0032369569126517437
2021-06-06,0.001809718491972978
2021-06-07,0.001517064626846523
2021-06-08,0.0012359814102032498
2021-06-09,0.0016684907013297732
2021-06-10,0.0013954615244975257
2021-06-11,0.0015870579599229445
2021-06-12,0.0011652416791469759
2021-06-13,0.000898835911240428
2021-06-14,0.0011220151526149516
2021-06-15,0.0017488210894750444
2021-06-16,0.0016188861323963132
2021-06-17,0.001143842471550664
2021-06-18,-0.00016021269175735676
2021-06-19,0.00048666783390761357
2021-06-20,0.0016399969153296058
2021-06-21,0.0017452460474501857
2021-06-22,0.0006968115340515615
2021-06-23,0.001667761777291596
2021-06-24,-0.00019090018300846074
2021-06-25,-0.00014143220601176313
2021-06-26,0.00038618272463405263
2021-06-27,0.0005263145995480711
2021-06-28,0.0012568881078029333
2021-06-29,0.0006805235733331734
2021-06-30,0.0012357763848293824
2021-07-01,0.00020310517068150612
2021-07-02,0.0017983008344436622
2021-07-03,0.0028645775794738596
2021-07-04,0.002792552183123582
2021-07-05,0.0018989105955502991
2021-07-06,0.0018975849638361705
2021-07-07,0.002627403168259894
2021-07-08,0.0030516839520042444
2021-07-09,0.0024795586137312297
2021-07-10,0.0020299333472625844
2021-07-11,0.0016048005485488934
2021-07-12,0.0009566889056012208
2021-07-13,-0.00013180536101236738
2021-07-14,7.210431504650746e-05
2021-07-15,0.0006231816628227326
2021-07-16,0.0001593542906725596
2021-07-17,0.00039043279836311007
2021-07-18,-0.00040913930227050646
2021-07-19,0.0007549070166887108
2021-07-20,0.0011119509387948518
2021-07-21,0.0016102244468020055
2021-07-22,0.0016253295836802734
2021-07-23,0.0011226387287701055
2021-07-24,0.0007420781694647865
2021-07-25,0.00048113029734601963
2021-07-26,0.0009537365773692287
2021-07-27,0.0006873529988629563
2021-07-28,0.0005123767802395329
2021-07-29,0.0008465858578240079
2021-07-30,0.000994301591059765
2021-07-31,0.0005419264810634437
2021-08-01,0.0021755278199996784
2021-08-02,0.0023286126365807043
2021-08-03,0.001353978448092348
2021-08-04,0.001185115572464173
2021-08-05,0.0010012938598005772
2021-08-06,0.0012098651111093572
2021-08-07,0.0010093814352954017
2021-08-08,0.0012856518617040485
2021-08-09,0.0029070155352241087
2021-08-10,0.0032406909479477065
2021-08-11,0.0031074405088536536
2021-08-12,0.002384435823026257
2021-08-13,0.0006414975602627136
2021-08-14,0.00038602327592362595
2021-08-15,0.001493864421496762
2021-08-16,0.0022993320610910336
2021-08-17,0.002829729790130231
2021-08-18,0.0027483939986851246
2021-08-19,0.002540684741722774
2021-08-20,0.001661706692720058
2021-08-21,0.0012934798969338802
2021-08-22,0.0013067238883204032
2021-08-23,0.0009321163160965953
2021-08-24,0.001709624103988608
2021-08-25,0.002176663762158018
2021-08-26,0.0012065075217958861
2021-08-27,0.001799543943857584
2021-08-28,0.0010067206955163472
2021-08-29,0.0005992412050457465
2021-08-30,0.0014904358981329836
2021-08-31,0.0015002130768162231
2021-09-01,0.0018009280396672352
2021-09-02,0.000992827869279004
2021-09-03,0.0007976032839683074
2021-09-04,0.0010949825529806268
2021-09-05,0.0015192875776644992
2021-09-06,0.0014603286774749896
2021-09-07,0.001816535425685248
2021-09-08,0.0015819294949458097
2021-09-09,0.0016454661854223157
2021-09-10,0.0026557388403039275
2021-09-11,0.0012434724548727662
2021-09-12,0.001429713789849939
2021-09-13,0.000777697761927858
2021-09-14,0.0014175184490265308
2021-09-15,0.0009312845799966938
2021-09-16,0.0015185649894345929
2021-09-17,0.001073239232072432
2021-09-18,0.0008072775700581563
2021-09-19,0.0009111593819392657
2021-09-20,0.002265072229118155
2021-09-21,0.001092480348302877
2021-09-22,0.002420931179216925
2021-09-23,0.0016975606659938918
2021-09-24,0.001952701113306253
2021-09-25,0.0020911282917095405
2021-09-26,0.0018885012425809559
2021-09-27,0.0013738345318610105
2021-09-28,0.0011478207474987536
2021-09-29,0.0015044657852942601
2021-09-30,0.0014664775491032447
2021-10-01,0.0009969317348326218
2021-10-02,0.0009152519484539301
2021-10-03,0.0006715839742566169
2021-10-04,0.0009196288126425039
2021-10-05,0.0006699766332079761
2021-10-06,0.0003931257480418003
2021-10-07,0.00037090759515933123
2021-10-08,0.00020884939137818333
2021-10-09,0.001073140807535255
2021-10-10,0.00214948085464245
2021-10-11,0.0021323801645888605
2021-10-12,0.001930955104008505
2021-10-13,0.002160105763006858
2021-10-14,0.0011991217812636048
2021-10-15,0.00010660989281450757
2021-10-16,0.0011204350255617122
2021-10-17,0.0021985395380413482
2021-10-18,0.0012261051240812
2021-10-19,0.0010008911358332356
2021-10-20,0.001577543397489561
2021-10-21,0.0013494783160711604
2021-10-22,0.001028683730111219
2021-10-23,0.0007295516819734377
2021-10-24,0.0010065138308135962
2021-10-25,0.0011255456420882412
2021-10-26,0.0016329734251334539
2021-10-27,0.0011282589336111763
2021-10-28,0.0016268909208298674
2021-10-29,0.003267362124316638
2021-10-30,0.0022875326870136345
2021-10-31,0.002168415961908983
2021-11-01,0.0026167970919631686
2021-11-02,0.0007103820441637964
2021-11-03,0.00032035656850005914
2021-11-04,5.829261316291328e-05
2021-11-05,5.809975912366512e-05
2021-11-06,0.002331692375772722
2021-11-07,0.0021565010881385645
2021-11-08,0.00042963336747624476
2021-11-09,0.0002209953393438077
2021-11-10,-5.859378857875342e-05
2021-11-11,-0.0003947349463160099
2021-11-12,0.0005927613529612421
2021-11-13,0.00017539907170790862
2021-11-14,-0.000475492270287685
2021-11-15,-0.0001872106032508045
2021-11-16,0.0009389618868152631
2021-11-17,0.0020743766558842178
2021-11-18,0.0015056050138096005
2021-11-19,0.0020562461233058125
2021-11-20,0.0013093044001183105
2021-11-21,0.0007340836546439985
2021-11-22,0.0004470215004100152
2021-11-23,0.0004894069406925553
2021-11-24,0.0007270258980976704
2021-11-25,6.710236673528416e-05
2021-11-26,9.571195204391165e-06
2021-11-27,0.00026901340179491783
2021-11-28,0.0008360175996991863
2021-11-29,0.0004386106041616459
2021-11-30,0.0008147797292476496
2021-12-01,0.0011564876614659349
2021-12-02,0.001114990559894735
2021-12-03,0.0012389077924624748
2021-12-04,0.001571764603960361
2021-12-05,0.0009438832110998354
2021-12-06,0.002298778888579909
2021-12-07,0.0030794685615674073
2021-12-08,0.001557088085038997
2021-12-09,0.0010511013872449206
2021-12-10,0.00035766384096827433
2021-12-11,0.0007453683777269989
2021-12-12,0.0011731263438807002
2021-12-13,0.0002720982160635845
2021-12-14,0.0008806540809712749
2021-12-15,0.0015302841833566086
2021-12-16,0.0019522227484707647
2021-12-17,0.0018742418268040302
2021-12-18,0.0009190953925666156
2021-12-19,0.00037451987294809524
2021-12-20,0.00040251801497016105
2021-12-21,0.00047600278011843795
2021-12-22,-0.0003956546206121381
2021-12-23,0.0013437837389520923
2021-12-24,0.001093939636625151
2021-12-25,0.0012982149804947793
2021-12-26,-0.0001772699366643614
2021-12-27,0.0017573894844331607
2021-12-28,0.0019321931052627083
2021-12-29,0.0017588869177238198
2021-12-30,0.00351477218432222
2021-12-31,0.002771541103696838
2022-01-01,0.002840887397010956
2022-01-02,0.0027851031231407282
2022-01-03,0.0017303862456041323
2022-01-04,0.0020148044654458496
2022-01-05,0.002658626062384477
2022-01-06,0.0017867970501366044
2022-01-07,0.0018012651727967322
2022-01-08,0.0008511159713086497
2022-01-09,0.0002666921716423683
2022-01-10,-0.0006754781549209791
2022-01-11,-0.0005718872355392361
2022-01-12,-0.0006803613544671776
2022-01-13,-7.619864112429309e-05
2022-01-14,0.00010955172678989226
2022-01-15,0.001466716251301396
2022-01-16,0.0014728315489141977
2022-01-17,0.0003893392471775452
2022-01-18,0.00108043182190253
2022-01-19,0.0020832286031416502
2022-01-20,0.0021748875368873266
2022-01-21,0.002402978158225476
2022-01-22,0.0025226840905396126
2022-01-23,0.0020601339238697225
2022-01-24,0.002625530971796002
2022-01-25,0.0023759720289722834
2022-01-26,0.0028311880852936204
2022-01-27,0.0036502875146056614
2022-01-28,0.0022239641250947546
2022-01-29,0.0028199610414219277
2022-01-30,0.002132111841385058
2022-01-31,0.002762677795421532
2022-02-01,0.002977504498432035
2022-02-02,0.002611117215968296
2022-02-03,0.0028038611787655427
2022-02-04,0.0025265293797731973
2022-02-05,0.0029700431426835892
2022-02-06,0.0026915074594123125
2022-02-07,0.0007446732581322983
2022-02-08,0.0008439403252512888
2022-02-09,0.0007404631467158704
2022-02-10,0.001968960921857228
2022-02-11,0.0026236811799488008
2022-02-12,0.002212857902793405
2022-02-13,0.0025441050989759286
2022-02-14,0.0018680358602807911
2022-02-15,0.0025129072282706775
2022-02-16,0.0026766308422436387
2022-02-17,0.0028662339029143936
2022-02-18,0.0027738253248799864
2022-02-19,0.002344178876007115
2022-02-20,0.0023691305933594736
2022-02-21,0.0023064821485614053
2022-02-22,0.0014048594338437353
2022-02-23,0.001516325379338202
2022-02-24,0.0006108971127018074
2022-02-25,0.0008741759444746279
2022-02-26,0.0006491395830191871
2022-02-27,0.0010894074388175586
2022-02-28,0.001354953061027627
2022-03-01,0.00196580859235773
2022-03-02,0.0018449985885564538
2022-03-03,0.001793171201670606
2022-03-04,0.002245455368574114
2022-03-05,0.0012933568271714657
2022-03-06,0.002043413916747689
2022-03-07,0.001713749155974335
2022-03-08,0.0009998746252369796
2022-03-09,0.000387624090843817
2022-03-10,0.0023208766037462504
2022-03-11,0.0025489046132376207
2022-03-12,0.0018179297378211135
2022-03-13,0.0021018608587515314
2022-03-14,0.0024362113918104345
2022-03-15,0.0019530647917668333
2022-03-16,0.0007947097825908189
2022-03-17,0.0009505083569446471
2022-03-18,0.0006168721757919394
2022-03-19,-6.6717495656303e-05
2022-03-20,0.00040442066933195147
2022-03-21,0.0005002617090511029
2022-03-22,7.879775987894072e-05
2022-03-23,0.0006715998296754098
2022-03-24,0.0007470040770300975
2022-03-25,0.0012685779287904188
2022-03-26,0.00032990667156816114
2022-03-27,0.0007620641156881173
2022-03-28,0.0013191452957007246
2022-03-29,0.0017587768974831035
2022-03-30,0.0020564976860557712
2022-03-31,0.002229662960134487
2022-04-01,0.0013954004030625722
2022-04-02,0.0022378392384800397
2022-04-03,0.0018392135520486777
2022-04-04,0.002321850240860725
2022-04-05,0.0017267975149996122
2022-04-06,0.0018402208587832186
2022-04-07,0.0013492440911322965
2022-04-08,0.0019484198460303767
2022-04-09,0.0030047072090147262
2022-04-10,0.0026791175246558625
2022-04-11,0.0021154089725431507
2022-04-12,0.0007182610219085052
2022-04-13,0.0023913720735034834
2022-04-14,0.0011704471083246208
2022-04-15,0.0015632940003426983
2022-04-16,0.0013562434310029376
2022-04-17,0.001746492120159902
2022-04-18,0.001515352584414568
2022-04-19,0.001124563803764769
2022-04-20,0.0015959740015971274
2022-04-21,0.0005496282466324349
2022-04-22,0.0014404710020372818
2022-04-23,0.0022581981338352887
2022-04-24,0.0021331083682015295
2022-04-25,0.0021252836275559533
2022-04-26,0.0030465161281634946
2022-04-27,0.002075212946819262
2022-04-28,0.0026142666975524746
2022-04-29,0.0026729155084276187
2022-04-30,0.0032021219168878352
2022-05-01,0.0012473950933807663
2022-05-02,0.001225039196296604
2022-05-03,0.0011901255486445686
2022-05-04,0.001727188459064874
2022-05-05,0.001083825822195964
2022-05-06,0.002018317185540234
2022-05-07,0.0014299468366400748
2022-05-08,0.0020836567412530595
2022-05-09,0.0013270558823070746
2022-05-10,0.0006034173688824305
2022-05-11,0.0014650100088653716
2022-05-12,0.0016572734320175633
2022-05-13,0.001750301463783915
2022-05-14,0.0013893870623915036
2022-05-15,0.0024169089796621385
2022-05-16,0.001222869733676843
2022-05-17,0.0014043408225104478
2022-05-18,0.0010386411666688843
2022-05-19,0.0017683699379943004
2022-05-20,0.0019281563196402061
2022-05-21,0.002672252773587901
2022-05-22,0.0021548938826810205
2022-05-23,0.0019896291390409156
2022-05-24,0.0017424870813570077
2022-05-25,0.0025208113966951554
2022-05-26,0.002388774306775151
2022-05-27,0.0021777323200285175
2022-05-28,0.0014383465438120207
2022-05-29,0.0007327503117874804
2022-05-30,0.001400861705821648
2022-05-31,0.0018026079448572154
2022-06-01,0.001093969073981271
2022-06-02,0.0007711973715976651
2022-06-03,0.0012191417872596047
2022-06-04,0.0006057257936435806
2022-06-05,0.0012230837835294295
2022-06-06,0.0007984632715218156
2022-06-07,0.000959859820841949
2022-06-08,0.0016943216918631895
2022-06-09,0.0024921930730141323
2022-06-10,0.0028973452352368256
2022-06-11,0.0031859121442419165
2022-06-12,0.002387052657469419
2022-06-13,0.002623734718288454
2022-06-14,0.0024061031958258427
2022-06-15,0.002046719204312506
2022-06-16,0.0015552899042284862
2022-06-17,0.001201737555063075
2022-06-18,0.0025407135917538217
2022-06-19,0.002138734424299407
2022-06-20,0.0016791581847635452
2022-06-21,0.0003940847992903063
2022-06-22,0.001559479512608958
2022-06-23,0.001428449315843482
2022-06-24,0.0015036873444386942
2022-06-25,0.0024299392201631532
2022-06-26,0.0014910066898623634
2022-06-27,0.001188499830688348
2022-06-28,0.0025519014938789604
2022-06-29,0.0015613867000836364
2022-06-30,0.0010108426089099189
2022-07-01,0.001030394904694174
2022-07-02,0.0012416002676252516
2022-07-03,0.0023422811149021233
2022-07-04,0.002311744881204469
2022-07-05,0.0018817241114553484
2022-07-06,0.0012357806396399423
2022-07-07,0.0006387742482216099
2022-07-08,-0.00022339402416037923
2022-07-09,0.001586673914863601
2022-07-10,0.001523985947706266
2022-07-11,0.000668949010795745
2022-07-12,0.0015017720498803414
2022-07-13,0.00241587052573457
2022-07-14,0.0018224858225978561
2022-07-15,0.0018092045267470692
2022-07-16,0.001958494004507577
2022-07-17,0.0018277386472015903
2022-07-18,0.0024049347318692385
2022-07-19,0.0020096262532842803
2022-07-20,0.002198036012150159
2022-07-21,0.0028371246832786033
2022-07-22,0.0017653833150447903
2022-07-23,0.0018714535613179961
2022-07-24,0.002235541681317871
2022-07-25,0.0006409704606287656
2022-07-26,0.001077239560836881
2022-07-27,0.0008251680737318982
2022-07-28,0.00044976527571315606
2022-07-29,0.0006622809662485767
2022-07-30,0.0005871460302159639
2022-07-31,0.0024075329737171234
2022-08-01,0.001310103075615196
2022-08-02,0.0009135407938203206
2022-08-03,0.0008011501754473082
2022-08-04,0.0024681837190698268
2022-08-05,0.0023377054722886694
2022-08-06,-7.613242407922228e-05
2022-08-07,0.0011582207332412279
2022-08-08,0.0015284037461333409
2022-08-09,0.0015447347985702677
2022-08-10,0.001538150845433849
2022-08-11,0.0015678667916213646
2022-08-12,0.000959336548623788
2022-08-13,0.0023310028027168847
2022-08-14,0.001007230798660998
2022-08-15,0.0011106297209959564
2022-08-16,0.0005544924673895936
2022-08-17,0.0005891028582415785
2022-08-18,0.0006418378700898963
2022-08-19,0.0012249362030221783
2022-08-20,0.0006717248805886828
2022-08-21,0.0005997151493830368
2022-08-22,0.0015696845950043492
2022-08-23,0.0006532301605964592
2022-08-24,-0.0004240265955142192
2022-08-25,0.0011855077585401184
2022-08-26,9.172645470386515e-05
2022-08-27,0.00039048646432828773
2022-08-28,0.0007071651196851277
2022-08-29,0.0012867587066060573
2022-08-30,0.0018689461084700743
2022-08-31,0.001498027192408742
2022-09-01,0.0021052724843878884
2022-09-02,0.003007716133928038
2022-09-03,0.0014316023309238247
2022-09-04,0.0009503279469023128
2022-09-05,0.0008298026838936365
2022-09-06,0.0003376946986124956
2022-09-07,0.0005377203444191004
2022-09-08,0.0005072391660123261
2022-09-09,0.0011832019624261098
2022-09-10,0.0009091139995331426
2022-09-11,0.0005526241765906585
2022-09-12,0.0009699108806162156
2022-09-13,0.0008933300681554272
2022-09-14,0.001402151182588304
2022-09-15,0.0013017265335293312
2022-09-16,0.0021140808222714046
2022-09-17,0.0020196530158248798
2022-09-18,0.0002578170847892436
2022-09-19,0.0014287287974857977
2022-09-20,0.00028704151508016323
2022-09-21,0.001218541678615355
2022-09-22,0.0023032123790669807
2022-09-23,0.0020351700301852083
2022-09-24,0.0006460331167890943
2022-09-25,0.0017170559542164095
2022-09-26,0.00189337464409696
2022-09-27,0.002254313356692338
2022-09-28,0.0019709883664545138
2022-09-29,0.0013474770051263285
2022-09-30,0.0017844915589670643
2022-10-01,0.0022965457665200984
2022-10-02,0.001119805219266134
2022-10-03,0.001580208588069907
2022-10-04,0.0011697994527828152
2022-10-05,0.002261352889412144
2022-10-06,0.0015363549578512074
2022-10-07,0.0015042283317659435
2022-10-08,0.0014012419180168569
2022-10-09,0.0016272559923710328
2022-10-10,0.002191971022733057
2022-10-11,0.0013625386277410436
2022-10-12,0.0029748122753414947
2022-10-13,0.0026901800290097134
2022-10-14,0.0017788066961668132
2022-10-15,0.002606215921992991
2022-10-16,0.0024613109315338296
2022-10-17,0.002070414318955887
2022-10-18,0.001602620433249076
2022-10-19,0.0006411290093829098
2022-10-20,-0.00035601815837908377
2022-10-21,0.00041083077569880325
2022-10-22,0.00034825281749070557
2022-10-23,0.00028837862428663166
2022-10-24,0.0003994046953490614
2022-10-25,0.00154202957201408
2022-10-26,0.002776139256041814
2022-10-27,0.003159352395285152
2022-10-28,5.512226735794167e-05
2022-10-29,7.660636473312468e-05
2022-10-30,0.0009414717703722783
2022-10-31,0.00015136970147483616
2022-11-01,0.001226613368655875
2022-11-02,0.0014724053216750668
2022-11-03,0.0006106723348037636
2022-11-04,0.001490852124153557
2022-11-05,0.0014168376047588851
2022-11-06,0.0005884523511101918
2022-11-07,0.000553731282612747
2022-11-08,0.0019317548806902169
2022-11-09,0.0028197803533719333
2022-11-10,0.001613234769003497
2022-11-11,0.0010266934176581424
2022-11-12,0.0013082538974869965
2022-11-13,0.0019094041345224396
2022-11-14,0.0018122949306712025
2022-11-15,0.0013259583903497863
2022-11-16,0.0007602677349457248
2022-11-17,0.0013668913685115631
2022-11-18,0.0009688467889216943
2022-11-19,0.002255865261557502
2022-11-20,0.0023396013471193525
2022-11-21,0.0029703726802868535
2022-11-22,0.002584565335868244
2022-11-23,0.0012999909862235928
2022-11-24,0.001333175804526936
2022-11-25,0.00019227771709483797
2022-11-26,0.0007048674262146122
2022-11-27,0.0010371650452842343
2022-11-28,0.0001620875216179281
2022-11-29,0.0010814651230421348
2022-11-30,0.001616209084469921
2022-12-01,0.0014836593314028516
2022-12-02,0.0010673960563114134
2022-12-03,0.0008679222402319697
2022-12-04,0.0010221117038078798
2022-12-05,0.0020559548135587738
2022-12-06,0.0015707016549911437
2022-12-07,-0.0003836151367562206
2022-12-08,0.0016759098501974335
2022-12-09,0.0016113751842697385
2022-12-10,0.0015014857832893983
2022-12-11,0.0019188860404514686
2022-12-12,0.0017686070618415533
2022-12-13,0.0013527748309795926
2022-12-14,0.0009044531241195758
2022-12-15,0.0009246424482363605
2022-12-16,0.001452831025884413
2022-12-17,0.0007370138441405723
2022-12-18,0.0006948387622200721
2022-12-19,0.0009316882690664986
2022-12-20,0.0015677964455618316
2022-12-21,0.00383351488526207
2022-12-22,0.0032374201920076563
2022-12-23,0.0031384331291067573
2022-12-24,0.0020921953569773624
2022-12-25,0.00117143421736275
2022-12-26,0.0018715133431089384
2022-12-27,0.0018504373191079201
2022-12-28,0.0018661544506371193
2022-12-29,0.0026112746753037845
2022-12-30,0.001827615476076794
2022-12-31,0.0015601413316327813
2023-01-01,0.0011911406262926686
2023-01-02,0.001106324193436388
2023-01-03,0.0009650881064989607
2023-01-04,0.0013339883905467244
2023-01-05,0.0014386682317019653
2023-01-06,0.001692084051675002
2023-01-07,0.001224520900808321
2023-01-08,-0.0004407886965944296
2023-01-09,-0.0002860550415633332
2023-01-10,-0.00030082376112475445
2023-01-11,0.0012784183297770125
2023-01-12,0.0018314403172542807
2023-01-13,0.0005516429152239144
2023-01-14,0.0016717976361542543
2023-01-15,0.0030571178978790934
2023-01-16,0.0025495298078838987
2023-01-17,0.0030684897025912965
2023-01-18,0.002484069967522893
2023-01-19,0.0014284724462663282
2023-01-20,0.002069067792818932
2023-01-21,0.0021454645475725283
2023-01-22,0.002502594479209414
2023-01-23,0.0029447518072619637
2023-01-24,0.0027501053341825125
2023-01-25,0.002721110747258732
2023-01-26,0.0019128998409674966
2023-01-27,0.0030234357469594852
2023-01-28,0.0028915031838113335
2023-01-29,0.0029474913265204465
2023-01-30,0.0022143831976890243
2023-01-31,0.0021485314167405773
2023-02-01,0.002031242069171202
2023-02-02,-0.00024115076831692232
2023-02-03,0.0015488930417525088
2023-02-04,0.0012658273498279957
2023-02-05,0.0015992002544044578
2023-02-06,0.0011425548884081008
2023-02-07,0.0013615634744661876
2023-02-08,0.0011528444206323218
2023-02-09,0.002224160816733823
2023-02-10,0.0026429548929207012
2023-02-11,0.0021604535307049436
2023-02-12,0.001789442200448618
2023-02-13,0.001178752479338299
2023-02-14,0.0024431476111101444
2023-02-15,0.0018821272203998621
2023-02-16,0.0018152498303634194
2023-02-17,0.001645586822087258
2023-02-18,0.0011397482831496217
2023-02-19,0.002797095518326076
2023-02-20,0.0025457592845250024
2023-02-21,0.002338398076636236
2023-02-22,0.0011334670663561157
2023-02-23,0.0008628827225690454
2023-02-24,-0.00016479674807008573
2023-02-25,7.356225948115824e-06
2023-02-26,0.0007377341355825009
2023-02-27,0.0011147436633250113
2023-02-28,0.0014863450285537536
2023-03-01,0.0011689183351729013
2023-03-02,0.0017765808600159918
2023-03-03,0.0011683509128692377
2023-03-04,0.0015136519524920167
2023-03-05,0.0015922309558679014
2023-03-06,0.001684771096633255
2023-03-07,0.0014507350444551213
2023-03-08,0.0013286220285702742
2023-03-09,0.001399075295887153
2023-03-10,0.0021915280816144703
2023-03-11,0.001159558600776149
